experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E11,val,medium@90m,2335,1793223,2900775,46648173,768.0,0.9629815994567933,0.941456375622746,0.9085742205953837,0.9520973413462035,0.9520973413462035
E11,val,small@50m,667,165558,277360,3255182,248.2,0.9516017002168843,0.9214843022389848,0.8802309293961526,0.9363008720198471,0.9363008720198471
E11,val,small@70m,1242,370548,579404,5293493,298.3,0.9345788633945106,0.9013427274477843,0.8478481030905078,0.9176599544870492,0.9176599544870492
E11,val,small@90m,1319,259941,410975,6238956,197.1,0.9600022896192852,0.938198606872749,0.9029047137197201,0.9489752242557211,0.9489752242557211
E11,val,tiny@50m,57,1326,8357,17579,23.3,0.9298598254380859,0.6777837754446415,0.644816961335761,0.7840592315051313,0.7840592315051313
E11,val,tiny@70m,77,3525,14278,25079,45.8,0.8767654873413622,0.6372182839122971,0.584837460937958,0.7380409352411853,0.7380409352411853
E11,val,tiny@90m,96,7219,7635,46797,75.2,0.8663544135055051,0.8597332451483324,0.7590631133302638,0.8630311301260852,0.8630311301260852
E11,val,empty@50m,119,12639,0,0,106.2,0.0,0.0,0.0,0.0,0.0
E11,val,empty@70m,141,4120,0,0,29.2,0.0,0.0,0.0,0.0,0.0
E11,val,empty@90m,104,4019,0,0,38.6,0.0,0.0,0.0,0.0,0.0
E11,val,medium@50m,1510,1741091,2773030,49089135,1153.0,0.965746935691372,0.9465307705530595,0.9157864402863869,0.9560423030757936,0.9560423030757936
E11,val,medium@70m,1462,1573571,4663859,30531388,1076.3,0.9509866684458281,0.8674861125424099,0.8303608780679302,0.9073193030048067,0.9073193030048067
E11,val,medium@90m,2335,1909855,2775792,46773156,817.9,0.9607695793507905,0.9439787904275971,0.9089437233897554,0.9523001775827346,0.9523001775827346
E11,val,small@50m,667,169061,253139,3279403,253.5,0.9509749848048015,0.9283408378442229,0.8859413070499217,0.9395216104956658,0.9395216104956658
E11,val,small@70m,1242,366357,565529,5307368,295.0,0.9354291933429814,0.9037052752670292,0.8506414388643122,0.9192936254430003,0.9192936254430003
E11,val,small@90m,1319,274017,403018,6246913,207.7,0.9579788465755505,0.9393951606415023,0.9022183586589486,0.9485959953567125,0.9485959953567125
E11,val,tiny@50m,57,1372,6712,19224,24.1,0.9333851233203856,0.741209130163706,0.7039695327350813,0.8262700936971842,0.8262700936971842
E11,val,tiny@70m,77,3685,11098,28259,47.9,0.8846418732754675,0.7180171252871966,0.6565447702229066,0.7926677045191615,0.7926677045191615
E11,val,tiny@90m,96,8305,7181,47251,86.5,0.8505111959089018,0.8680739271001101,0.7531600172135212,0.8592028221252689,0.8592028221252689
E12,val,empty@50m,119,17730,0,0,149.0,0.0,0.0,0.0,0.0,0.0
E12,val,empty@70m,141,3883,0,0,27.5,0.0,0.0,0.0,0.0,0.0
E12,val,empty@90m,104,4930,0,0,47.4,0.0,0.0,0.0,0.0,0.0
E12,val,medium@50m,1510,1778931,2624773,49237392,1178.1,0.9651301603998372,0.9493894441159544,0.91790428741426,0.9571950940803086,0.9571950940803086
E12,val,medium@70m,1462,1628434,4579732,30615515,1113.8,0.9494964466045988,0.8698764068909621,0.8314083266146022,0.9079442465476592,0.9079442465476592
E12,val,medium@90m,2335,1929634,2682231,46866717,826.4,0.9604553627380849,0.9458670444425966,0.9104119651158983,0.9531053843254866,0.9531053843254866
E12,val,small@50m,667,163879,231347,3301195,245.7,0.9527054833460713,0.9345097666212904,0.8930787375139115,0.9435199073512902,0.9435199073512902
E12,val,small@70m,1242,425898,518128,5354769,342.9,0.9263237270024216,0.9117764197124365,0.8501259367863084,0.9189925073565398,0.9189925073565398
E12,val,small@90m,1319,291011,386257,6263674,220.6,0.9556025957006179,0.9419156379216426,0.9024241954478095,0.9487097542253333,0.9487097542253333
E12,val,tiny@50m,57,2131,6521,19415,37.4,0.9010953309157101,0.7485734114715122,0.6917376278166825,0.8177835811448174,0.8177835811448174
E12,val,tiny@70m,77,8244,9888,29469,107.1,0.7814016386901561,0.7487613385147527,0.6190836326954915,0.7647333592827757,0.7647333592827757
E12,val,tiny@90m,96,8713,6847,47585,90.8,0.8452342889608063,0.874210023513973,0.7535830231993766,0.8594780095720587,0.8594780095720587
E14,val,empty@50m,119,14986,0,0,125.9,0.0,0.0,0.0,0.0,0.0
E14,val,empty@70m,141,12237,0,0,86.8,0.0,0.0,0.0,0.0,0.0
E14,val,empty@90m,104,4388,0,0,42.2,0.0,0.0,0.0,0.0,0.0
E14,val,medium@50m,1510,1672791,3005741,48856424,1107.8,0.9668945777210255,0.9420436651651528,0.9126079042635229,0.9543073645457254,0.9543073645457254
E14,val,medium@70m,1462,1611140,4764505,30430742,1102.0,0.949717685122238,0.8646264650451214,0.8267788414005406,0.9051767216295018,0.9051767216295018
E14,val,medium@90m,2335,1917148,2862898,46686050,821.0,0.9605551058594932,0.9422208116305498,0.907122428715011,0.9512996282322742,0.9512996282322742
E14,val,small@50m,667,157557,270184,3262358,236.2,0.9539295567287212,0.9235157005917856,0.8840841397479882,0.9384762825573616,0.9384762825573616
E14,val,small@70m,1242,364736,602876,5270021,293.7,0.9352703231035352,0.8973460627693471,0.8448751313198317,0.9159157896127141,0.9159157896127141
E14,val,small@90m,1319,274794,414851,6235080,208.3,0.9577881230880819,0.9376157436821384,0.9004083194639368,0.9475945882176753,0.9475945882176753
E14,val,tiny@50m,57,1231,9307,16629,21.6,0.9310750279903075,0.6411551511387987,0.6121029189803361,0.7593844186666376,0.7593844186666376
E14,val,tiny@70m,77,3428,13379,25978,44.5,0.8834251513266563,0.6600604720871508,0.607175411942019,0.7555807629091872,0.7555807629091872
E14,val,tiny@90m,96,8462,7137,47295,88.1,0.8482343024179059,0.8688822751306788,0.7519795210977963,0.8584341449683195,0.8584341449683195
E13,val,empty@50m,119,15095,0,0,126.8,0.0,0.0,0.0,0.0,0.0
E13,val,empty@70m,141,11495,0,0,81.5,0.0,0.0,0.0,0.0,0.0
E13,val,empty@90m,104,3240,0,0,31.2,0.0,0.0,0.0,0.0,0.0
E13,val,medium@50m,1510,1768614,2776439,49085726,1171.3,0.9652219653229185,0.9464650386269048,0.9152528998320146,0.9557514831720559,0.9557514831720559
E13,val,medium@70m,1462,1636827,4715857,30479390,1119.6,0.9490342526954499,0.8660086971402677,0.8275230441815445,0.9056225548741579,0.9056225548741579
E13,val,medium@90m,2335,1936122,2736520,46812428,829.2,0.9602834956116625,0.9447713804135641,0.9092427765952326,0.9524642834754543,0.9524642834754543
E13,val,small@50m,667,167922,264757,3267785,251.8,0.9511244701599714,0.9250519880584314,0.8830743928328749,0.9379070696239338,0.9379070696239338
E13,val,small@70m,1242,410768,552917,5319980,330.7,0.9283220968711078,0.905852767382079,0.8466364772787721,0.9169498032730153,0.9169498032730153
E13,val,small@90m,1319,300822,394795,6255136,228.1,0.9541147151949273,0.9406317148252976,0.8999220659977286,0.9473252425489799,0.9473252425489799
E13,val,tiny@50m,57,9261,6512,19424,162.5,0.6771483353645559,0.7489204194912519,0.5518652157838683,0.7112282821612361,0.7112282821612361
E13,val,tiny@70m,77,4215,10651,28706,54.7,0.8719662221655722,0.7293746982729137,0.6588175892760056,0.7943219236824561,0.7943219236824561
E13,val,tiny@90m,96,7523,6181,48251,78.4,0.8651163624612451,0.8864454732494003,0.7788071987720462,0.875651053480867,0.875651053480867
E13b,val,empty@50m,119,8402,0,0,70.6,0.0,0.0,0.0,0.0,0.0
E13b,val,empty@70m,141,2494,0,0,17.7,0.0,0.0,0.0,0.0,0.0
E13b,val,empty@90m,104,3841,0,0,36.9,0.0,0.0,0.0,0.0,0.0
E13b,val,medium@50m,1510,1738884,2832590,49029575,1151.6,0.9657487338743117,0.9453823418285741,0.9147129751136011,0.9554570183651997,0.9554570183651997
E13b,val,medium@70m,1462,1636299,4726692,30468555,1119.2,0.949032660294917,0.8657008430712225,0.8272407299981358,0.9054534702704221,0.9054534702704221
E13b,val,medium@90m,2335,1917723,2730174,46818774,821.3,0.9606511932935989,0.9448994557866276,0.9096911280700458,0.9527102207249497,0.9527102207249497
E13b,val,small@50m,667,179225,238259,3294283,268.7,0.9484023068321434,0.9325531019871545,0.8875241899612533,0.940410930552866,0.940410930552866
E13b,val,small@70m,1242,390224,582837,5290060,314.2,0.931302026447957,0.9007581777783452,0.844636404118636,0.9157754907501153,0.9157754907501153
E13b,val,small@90m,1319,261005,401688,6248243,197.9,0.9599024341982214,0.9395951627167118,0.9041095157008993,0.949640247313294,0.949640247313294
E13b,val,tiny@50m,57,1303,7938,17998,22.9,0.9324905445265401,0.69393892658585,0.660743786480191,0.7957203174375053,0.7957203174375053
E13b,val,tiny@70m,77,5580,13319,26038,72.5,0.8235182490960101,0.6615849785281867,0.5794334290215648,0.7337231419503576,0.7337231419503576
E13b,val,tiny@90m,96,8559,6927,47505,89.2,0.847335188354653,0.8727402998220298,0.7541553555257828,0.8598501303206815,0.8598501303206815
E16,val,empty@50m,119,5888,0,0,49.5,0.0,0.0,0.0,0.0,0.0
E16,val,empty@70m,141,1611,0,0,11.4,0.0,0.0,0.0,0.0,0.0
E16,val,empty@90m,104,2120,0,0,20.4,0.0,0.0,0.0,0.0,0.0
E16,val,medium@50m,1510,1281651,6186474,45675691,848.8,0.9727060573402964,0.8807131557272998,0.85947330165376,0.9244266114381637,0.9244266114381637
E16,val,medium@70m,1462,1292544,8439926,26755321,884.1,0.9539164923961201,0.7601969947817081,0.7332677661960936,0.8461101977397937,0.8461101977397937
E16,val,medium@90m,2335,2035953,5240850,44308098,871.9,0.9560687303749064,0.8942288340814,0.8589354082505638,0.9241153882360057,0.9241153882360057
E16,val,small@50m,667,105749,673851,2858691,158.5,0.9643274952435885,0.8092447308481878,0.7857235718638013,0.8800058242426887,0.8800058242426887
E16,val,small@70m,1242,242124,1349739,4523158,194.9,0.9491899954713919,0.7701749238918925,0.7396798800854365,0.8503632059584554,0.8503632059584554
E16,val,small@90m,1319,287013,751777,5898154,217.6,0.9535965641671283,0.8869496540640665,0.8502525031195171,0.919066453563495,0.919066453563495
E16,val,tiny@50m,57,433,17518,8418,7.6,0.9510789741164717,0.32456816779640435,0.31923849975228774,0.48397389829394893,0.48397389829394893
E16,val,tiny@70m,77,1527,32159,7198,19.8,0.82498567334298,0.18288995604293293,0.1760590940216807,0.2994051828120723,0.2994051828120723
E16,val,tiny@90m,96,6405,24345,30087,66.7,0.8244820782614697,0.5527447089936935,0.4945510133627652,0.6618054639031918,0.6618054639031918
E18,val,empty@50m,119,14759,0,0,124.0,0.0,0.0,0.0,0.0,0.0
E18,val,empty@70m,141,46747,0,0,331.5,0.0,0.0,0.0,0.0,0.0
E18,val,empty@90m,104,7109,0,0,68.4,0.0,0.0,0.0,0.0,0.0
E18,val,medium@50m,1510,2171062,3950405,47911760,1437.8,0.9566505657368889,0.9238287680431372,0.886709209501774,0.9399532318347336,0.9399532318347336
E18,val,medium@70m,1462,1610324,8177154,27018093,1101.5,0.9437508542648343,0.767663116556617,0.7340761810216156,0.8466481335198793,0.8466481335198793
E18,val,medium@90m,2335,2284347,4517219,45031729,978.3,0.9517215459709699,0.9088332006564481,0.8687799801266718,0.9297830556465861,0.9297830556465861
E18,val,small@50m,667,202503,414446,3118096,303.6,0.9390161232957988,0.8826776864931575,0.834821534948017,0.9099757322955867,0.9099757322955867
E18,val,small@70m,1242,465293,996512,4876385,374.6,0.9128938509584271,0.8303201980215075,0.7693655444219759,0.8696513242811175,0.8696513242811175
E18,val,small@90m,1319,341472,633510,6016421,258.9,0.9462916409571387,0.9047343498751956,0.8605455872018698,0.9250464950940224,0.9250464950940224
E18,val,tiny@50m,57,4725,13821,12115,82.9,0.71941805225226,0.46711135101608914,0.3951273604892367,0.5664391247415222,0.5664391247415222
E18,val,tiny@70m,77,9228,22442,16915,119.8,0.6470183223017748,0.4297837741686872,0.3481527220328329,0.5164885496175321,0.5164885496175321
E18,val,tiny@90m,96,9721,14241,40191,101.3,0.8052372175011916,0.7383708112861215,0.6264866802789791,0.7703557463766288,0.7703557463766288
E16,val,empty@50m,119,5888,0,0,49.5,0.0,0.0,0.0,0.0,0.0
E16,val,empty@70m,141,1611,0,0,11.4,0.0,0.0,0.0,0.0,0.0
E16,val,empty@90m,104,2120,0,0,20.4,0.0,0.0,0.0,0.0,0.0
E16,val,medium@50m,1510,1281663,6186378,45675787,848.8,0.9727058645646198,0.8807150067877019,0.8594749140013007,0.9244275440660228,0.9244275440660228
E16,val,medium@70m,1462,1292557,8439676,26755571,884.1,0.9539164610201403,0.7602040980135735,0.733274356549381,0.8461145851245275,0.8461145851245275
E16,val,medium@90m,2335,2035977,5240841,44308107,871.9,0.9560682437913738,0.8942290157199687,0.858935183098549,0.9241152579261432,0.9241152579261432
E16,val,small@50m,667,105746,673846,2858696,158.5,0.9643285313053531,0.8092461462595262,0.7857255940156253,0.8800070925216859,0.8800070925216859
E16,val,small@70m,1242,242129,1349739,4523158,195.0,0.9491889995292845,0.7701749238918925,0.7396792752802566,0.8503628062834704,0.8503628062834704
E16,val,small@90m,1319,287006,751796,5898135,217.6,0.9535975008491973,0.8869467968915635,0.8502506221405666,0.9190653546781746,0.9190653546781746
E16,val,tiny@50m,57,433,17517,8419,7.6,0.9510845006670685,0.32460672424304204,0.3192764230713365,0.4840174772896286,0.4840174772896286
E16,val,tiny@70m,77,1527,32157,7200,19.8,0.8250257820462354,0.18294077292430078,0.17610801291415687,0.29947591714437344,0.29947591714437344
E16,val,tiny@90m,96,6405,24350,30082,66.7,0.8244580261440391,0.552652851262947,0.4944688265356699,0.6617318712253085,0.6617318712253085
E17,val,empty@50m,119,14473,0,0,121.6,0.0,0.0,0.0,0.0,0.0
E17,val,empty@70m,141,17742,0,0,125.8,0.0,0.0,0.0,0.0,0.0
E17,val,empty@90m,104,4084,0,0,39.3,0.0,0.0,0.0,0.0,0.0
E17,val,medium@50m,1510,1838496,2797999,49064166,1217.5,0.963882124671592,0.946049321311594,0.9136603737521948,0.9548824716067483,0.9548824716067483
E17,val,medium@70m,1462,1691411,4738547,30456700,1156.9,0.9473869242270535,0.8653640078161666,0.8256833676826977,0.9045197894646106,0.9045197894646106
E17,val,medium@90m,2335,1964860,2716518,46832430,841.5,0.9597342393399286,0.9451750620416787,0.9091238217139744,0.9523990129647857,0.9523990129647857
E17,val,small@50m,667,187745,245524,3287018,281.5,0.9459689768769569,0.930496509312531,0.8835388237520148,0.9381689536847485,0.9381689536847485
E17,val,small@70m,1242,416198,559159,5313738,335.1,0.9273642846970556,0.9047899188424231,0.8449129803254547,0.9159380299621573,0.9159380299621573
E17,val,small@90m,1319,286755,400646,6249285,217.4,0.95612710448527,0.939751856071876,0.900903543853637,0.947868761428332,0.947868761428332
E17,val,tiny@50m,57,1787,6504,19432,31.4,0.9157830246434054,0.7492288710643537,0.7009342423233382,0.8241755911338687,0.8241755911338687
E17,val,tiny@70m,77,4991,11503,27854,64.8,0.8480438422869598,0.7077267068102047,0.6280779291047441,0.7715575745813529,0.7715575745813529
E17,val,tiny@90m,96,7981,6024,48408,83.1,0.858465303515121,0.8893298059948388,0.7756076458417708,0.8736250349655087,0.8736250349655087
E16,val,empty@50m,119,15027,0,0,126.3,0.0,0.0,0.0,0.0,0.0
E16,val,empty@70m,141,7619,0,0,54.0,0.0,0.0,0.0,0.0,0.0
E16,val,empty@90m,104,2610,0,0,25.1,0.0,0.0,0.0,0.0,0.0
E16,val,medium@50m,1510,1891399,2282400,49579765,1252.6,0.9632532304884325,0.955991038939464,0.9223530741143027,0.9596083950803511,0.9596083950803511
E16,val,medium@70m,1462,1773966,4341930,30853317,1213.4,0.9456293679127344,0.8766330578671578,0.8345678605600806,0.9098250094769379,0.9098250094769379
E16,val,medium@90m,2335,2143515,2295253,47253695,918.0,0.9566065573339042,0.9536770588953757,0.9141312341801147,0.9551395618615116,0.9551395618615116
E16,val,small@50m,667,173537,212005,3320537,260.2,0.9503339082114188,0.939985143842566,0.8959703773178905,0.9451311982894619,0.9451311982894619
E16,val,small@70m,1242,417749,486117,5386780,336.4,0.9280305085907758,0.9172270516577948,0.8563158696260947,0.9225971545441527,0.9225971545441527
E16,val,small@90m,1319,306395,339492,6310439,232.3,0.9536946219294462,0.9489480417165088,0.9071511312149416,0.9513154111043577,0.9513154111043577
E16,val,tiny@50m,57,1914,5767,20169,33.6,0.913326993610862,0.7776449722363601,0.7242010771966815,0.8400424831819904,0.8400424831819904
E16,val,tiny@70m,77,4565,9650,29707,59.3,0.8668008870189461,0.7548085473975282,0.676358089338654,0.806937483870748,0.806937483870748
E16,val,tiny@90m,96,7969,6445,47987,83.0,0.8575845307011624,0.8815953850659877,0.7690101120162033,0.8694242127759635,0.8694242127759635
E12,val,empty@50m,119,15015,0,0,126.2,0.0,0.0,0.0,0.0,0.0
E12,val,empty@70m,141,2982,0,0,21.1,0.0,0.0,0.0,0.0,0.0
E12,val,empty@90m,104,3453,0,0,33.2,0.0,0.0,0.0,0.0,0.0
E12,val,medium@50m,1510,1858535,2345554,49516611,1230.8,0.963824239059095,0.954773311141174,0.9217417308411825,0.9592774263560575,0.9592774263560575
E12,val,medium@70m,1462,1706038,4341495,30853752,1166.9,0.947602917586382,0.8766454174906037,0.8361159238763615,0.9107441561872353,0.9107441561872353
E12,val,medium@90m,2335,2093186,2370411,47178537,896.4,0.9575174994387736,0.9521602153894348,0.9135667592667629,0.9548313429282412,0.9548313429282412
E12,val,small@50m,667,180263,189805,3342737,270.3,0.9488325290944948,0.9462695701848429,0.9003265724970501,0.9475493165514295,0.9475493165514295
E12,val,small@70m,1242,414414,481222,5391675,333.7,0.9286242425839334,0.9180605415010528,0.857548640428303,0.9233121779579072,0.9233121779579072
E12,val,small@90m,1319,301848,353550,6296381,228.8,0.9542531791485117,0.9468340348192945,0.905722261884319,0.9505291300829628,0.9505291300829628
E12,val,tiny@50m,57,2167,5222,20714,38.0,0.9052926008439085,0.7986582356539225,0.7370743336984056,0.8486387938610552,0.8486387938610552
E12,val,tiny@70m,77,4730,9156,30201,61.4,0.8645901920905081,0.76736031709539,0.6850318688033092,0.8130788283426488,0.8130788283426488
E12,val,tiny@90m,96,8227,6427,48005,85.7,0.8536954047502247,0.8819260728966749,0.7661309628293363,0.8675811465328674,0.8675811465328674
E19,val,empty@50m,119,13581,0,0,114.1,0.0,0.0,0.0,0.0,0.0
E19,val,empty@70m,141,2759,0,0,19.6,0.0,0.0,0.0,0.0,0.0
E19,val,empty@90m,104,3566,0,0,34.3,0.0,0.0,0.0,0.0,0.0
E19,val,medium@50m,1510,1981091,2235416,49626749,1312.0,0.9616125960706727,0.9568969787512709,0.9216892269665101,0.9592489920146413,0.9592489920146413
E19,val,medium@70m,1462,1837268,4319512,30875735,1256.7,0.94383676729403,0.8772700188749895,0.8337466412961668,0.9093367889763012,0.9093367889763012
E19,val,medium@90m,2335,2243638,2194596,47354352,960.9,0.9547635297317474,0.9557085248308381,0.9143075420099686,0.9552357935653031,0.9552357935653031
E19,val,small@50m,667,202250,189138,3343404,303.2,0.9429583371642878,0.9464583860573789,0.8952048735243918,0.9447051197790942,0.9447051197790942
E19,val,small@70m,1242,444426,458567,5414330,357.8,0.9241432822940412,0.9219180925529442,0.8570608151585591,0.923029346333369,0.923029346333369
E19,val,small@90m,1319,319446,326298,6323633,242.2,0.9519129608423903,0.9509321224535872,0.9073455202667197,0.9514222888570688,0.9514222888570688
E19,val,tiny@50m,57,3280,5055,20881,57.5,0.8642440296309579,0.8050971622424232,0.7147111171936107,0.833622771821,0.833622771821
E19,val,tiny@70m,77,4681,9559,29798,60.8,0.8642362017434837,0.7571207154997659,0.6766428993126921,0.8071401484359836,0.8071401484359836
E19,val,tiny@90m,96,8375,6364,48068,87.2,0.8516202186261332,0.8830834803040801,0.7653287053978611,0.8670665163464558,0.8670665163464558
E20,val,empty@50m,119,15554,0,0,130.7,0.0,0.0,0.0,0.0,0.0
E20,val,empty@70m,141,5548,0,0,39.3,0.0,0.0,0.0,0.0,0.0
E20,val,empty@90m,104,3950,0,0,38.0,0.0,0.0,0.0,0.0,0.0
E20,val,medium@50m,1510,1872721,2325457,49536708,1240.2,0.9635724217049737,0.9551608190672315,0.921872394034667,0.959348182424684,0.959348182424684
E20,val,medium@70m,1462,1678845,4382967,30812280,1148.3,0.9483291206444807,0.875467076562921,0.8356078300178867,0.9104426515872339,0.9104426515872339
E20,val,medium@90m,2335,2101545,2298484,47250464,900.0,0.9574172350308963,0.9536118506491784,0.914811481083054,0.9555107540567065,0.9555107540567065
E20,val,small@50m,667,179913,187199,3345343,269.7,0.9489645574675726,0.9470072825743913,0.9011134141693057,0.9479849097409568,0.9479849097409568
E20,val,small@70m,1242,402995,487246,5385651,324.5,0.9303818198590668,0.917034812631638,0.8581490886076297,0.9236601022694773,0.9236601022694773
E20,val,small@90m,1319,310895,339826,6310105,235.7,0.9530441020993664,0.9488978156314563,0.9065166978746358,0.9509664393553026,0.9509664393553026
E20,val,tiny@50m,57,3252,4758,21178,57.1,0.8668849774831482,0.8165484268938288,0.7255721529370783,0.8409641424753982,0.8409641424753982
E20,val,tiny@70m,77,5412,8177,31180,70.3,0.8520988194117509,0.7922351805249581,0.6964640711190858,0.8210773018725446,0.8210773018725446
E20,val,tiny@90m,96,8161,6266,48166,85.0,0.8551138885421643,0.8848838918267106,0.7695109676788626,0.8697442194305928,0.8697442194305928
E0,val,empty@50m,119,42804,0,0,359.7,0.0,0.0,0.0,0.0,0.0
E0,val,empty@70m,141,3495,0,0,24.8,0.0,0.0,0.0,0.0,0.0
E0,val,empty@90m,104,3642,0,0,35.0,0.0,0.0,0.0,0.0,0.0
E0,val,medium@50m,1510,1996173,2398187,49463978,1322.0,0.9612093442943824,0.9537584479938296,0.91840891933947,0.9574694008988329,0.9574694008988329
E0,val,medium@70m,1462,1831991,4380583,30814664,1253.1,0.9438842662441191,0.8755348129819892,0.8322161107452821,0.9084257101164396,0.9084257101164396
E0,val,medium@90m,2335,2177582,2461290,47087658,932.6,0.9557988147424007,0.9503260896679362,0.9103192887672904,0.9530545957631095,0.9530545957631095
E0,val,small@50m,667,194304,209738,3322804,291.3,0.9447546108905116,0.9406268913433742,0.8915860757326465,0.9426862326498345,0.9426862326498345
E0,val,small@70m,1242,463597,499701,5373196,373.3,0.9205733353915255,0.9149140534901103,0.84797618367506,0.9177349699266084,0.9177349699266084
E0,val,small@90m,1319,334193,355855,6294076,253.4,0.9495806522034494,0.9464874146814314,0.901197630511702,0.9480315102950629,0.9480315102950629
E0,val,tiny@50m,57,2791,6793,19143,49.0,0.8727546275149414,0.7380860579860499,0.6663765795221694,0.7997911008965953,0.7997911008965953
E0,val,tiny@70m,77,4188,11496,27861,54.4,0.8693250959441189,0.7079045658949922,0.6398208749554718,0.7803545920499952,0.7803545920499952
E0,val,tiny@90m,96,8136,5513,48919,84.8,0.8574007536572475,0.8987176660771261,0.7818533435609547,0.8775731699652178,0.8775731699652178
E1,val,empty@50m,119,15861,0,0,133.3,0.0,0.0,0.0,0.0,0.0
E1,val,empty@70m,141,7953,0,0,56.4,0.0,0.0,0.0,0.0,0.0
E1,val,empty@90m,104,6383,0,0,61.4,0.0,0.0,0.0,0.0,0.0
E1,val,medium@50m,1510,1970194,2387236,49474929,1304.8,0.9617029975805463,0.9539696038528261,0.9190555628446435,0.9578206912178345,0.9578206912178345
E1,val,medium@70m,1462,1814769,4376874,30818373,1241.3,0.9443887750679939,0.8756401965299438,0.8327035848890181,0.9087160539814665,0.9087160539814665
E1,val,medium@90m,2335,2174752,2442646,47106302,931.4,0.9558704243622693,0.9507023640542259,0.9107295495101841,0.9532793897950128,0.9532793897950128
E1,val,small@50m,667,192898,219499,3313043,289.2,0.9449796787795075,0.937863725328646,0.8893024716543311,0.9414082551595147,0.9414082551595147
E1,val,small@70m,1242,450347,490332,5382565,362.6,0.9227920805251147,0.9165093479418945,0.8512347459626601,0.919639983874665,0.919639983874665
E1,val,small@90m,1319,326661,358560,6291371,247.7,0.9506407645052042,0.9460806435435053,0.9017828475565018,0.9483552222748816,0.9483552222748816
E1,val,tiny@50m,57,2113,6502,19434,37.1,0.9019353042144989,0.7493059839576292,0.6928589254494176,0.8185666449027682,0.8185666449027682
E1,val,tiny@70m,77,4751,10019,29338,61.7,0.8606295285844096,0.7454328327851578,0.6651401106360181,0.7988998720137258,0.7988998720137258
E1,val,tiny@90m,96,8269,6964,47468,86.1,0.8516425354775972,0.8720605526145061,0.7570533165328192,0.8617306138742643,0.8617306138742643
E2,val,empty@50m,119,10612,0,0,89.2,0.0,0.0,0.0,0.0,0.0
E2,val,empty@70m,141,14046,0,0,99.6,0.0,0.0,0.0,0.0,0.0
E2,val,empty@90m,104,4285,0,0,41.2,0.0,0.0,0.0,0.0,0.0
E2,val,medium@50m,1510,2020303,2461872,49400293,1337.9,0.9607102375865092,0.9525304815176904,0.9168157071053225,0.9566028739297538,0.9566028739297538
E2,val,medium@70m,1462,1833342,4458791,30736456,1254.0,0.943710366272456,0.8733126947510814,0.8300736493091843,0.9071478075459096,0.9071478075459096
E2,val,medium@90m,2335,2205797,2556925,46992023,944.7,0.9551647410393369,0.9483959780538612,0.9079751624706085,0.9517683252174887,0.9517683252174887
E2,val,small@50m,667,199697,202144,3330398,299.4,0.9434301343164718,0.9427766180840612,0.8923324578088141,0.9431032629880179,0.9431032629880179
E2,val,small@70m,1242,446589,505827,5367070,359.6,0.9231828010552232,0.9138709567015919,0.8492890086313848,0.9185032784680027,0.9185032784680027
E2,val,small@90m,1319,306271,382847,6267084,232.2,0.9534072022581931,0.9424284251971796,0.9009347342127083,0.9478860246991485,0.9478860246991485
E2,val,tiny@50m,57,1845,7400,18536,32.4,0.909474510569111,0.7146822948769483,0.6672186026396918,0.8003972623425515,0.8003972623425515
E2,val,tiny@70m,77,4429,10892,28465,57.5,0.86535538395797,0.7232512640680864,0.6500936372341614,0.7879475716588172,0.7879475716588172
E2,val,tiny@90m,96,8136,5887,48545,84.8,0.8564598366280474,0.8918467078172916,0.7758758470771386,0.8737951454817404,0.8737951454817404
E5,val,empty@50m,119,16653,0,0,139.9,0.0,0.0,0.0,0.0,0.0
E5,val,empty@70m,141,6238,0,0,44.2,0.0,0.0,0.0,0.0,0.0
E5,val,empty@90m,104,2954,0,0,28.4,0.0,0.0,0.0,0.0,0.0
E5,val,medium@50m,1510,1914913,2453961,49408204,1268.2,0.9626890743989673,0.952683020463953,0.9187595503050558,0.9576599112264857,0.9576599112264857
E5,val,medium@70m,1462,1780616,4406547,30788700,1217.9,0.9453284189327128,0.8747970997333792,0.8326702205706441,0.9086961868255522,0.9086961868255522
E5,val,medium@90m,2335,2133676,2408357,47140591,913.8,0.9566979656947491,0.9513943868192702,0.9121168267307773,0.9540388055579845,0.9540388055579845
E5,val,small@50m,667,197854,196630,3335912,296.6,0.9440104409855959,0.9443375337079942,0.8942514414019076,0.9441739590179067,0.9441739590179067
E5,val,small@70m,1242,417763,500709,5372188,336.4,0.9278468850599785,0.9147424175836745,0.8539943344577381,0.9212480519337908,0.9212480519337908
E5,val,small@90m,1319,304042,354003,6295928,230.5,0.9539328209067472,0.9467659138117231,0.9053713610909777,0.9503358553395912,0.9503358553395912
E5,val,tiny@50m,57,2246,5826,20110,39.4,0.8995348004969603,0.7753701418847341,0.7135760414423619,0.832850161515711,0.832850161515711
E5,val,tiny@70m,77,4541,8611,30746,59.0,0.8713123813277657,0.7812079172681322,0.7003963734094938,0.8238036546797817,0.8238036546797817
E5,val,tiny@90m,96,8251,5487,48945,85.9,0.8557416602544657,0.8991953262770076,0.7808337188698996,0.8769305192237817,0.8769305192237817
E5_OOF,val,empty@50m,119,14314,0,0,120.3,0.0,0.0,0.0,0.0,0.0
